link,address,apartment_name,sector,price,price_sqft,super_area,bedrooms,bathroom,balcony,additional_rooms,age_possession,floor,floor_num,total_floors,furnishing_type,facing,num_parking,features,servant_room,study_room,pooja_room,store_room,luxury_score,luxury_category,parking
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-pioneer-park-sector-61-gurgaon-1700-sq-ft-spid-Z79793181,"Pioneer Park
Sector 61, Gurgaon",pioneer park,sector 61,2.85,16764.7,1700.0,3,3,3,,5 to 10 year old,8th   of 32 Floors,8,32,Semifurnished,South-East,1 Covered,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Recently Renovated', 'Piped-gas', 'Swimming Pool', 'Park', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",0,0,0,0,42,medium,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-woodshire-sector-107-gurgaon-1943-sq-ft-spid-Y81300009,"M3M Woodshire
Sector 107, Gurgaon",m3m woodshire,sector 107,1.75,9006.7,1943.0,3,3,3,,1 to 5 year old,9th   of 14 Floors,9,14,Semifurnished,East,1 Covered,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",0,0,0,0,43,medium,1
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-puri-emerald-bay-sector-104-gurgaon-1700-sq-ft-spid-W81396201,"Puri Emerald Bay
Sector 104, Gurgaon",puri emerald bay,sector 104,2.45,14411.8,1700.0,2,3,3,Servant Room,1 to 5 year old,10th   of 29 Floors,10,29,Semifurnished,North-East,"1 Covered, 1 Open","['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,0,0,68,high,2
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-m3m-golfestate-sector-65-gurgaon-4096-sq-ft-spid-M80308973,"M3M Golfestate
Sector 65, Gurgaon",m3m golfestate,sector 65,9.5,23193.4,4096.0,4,4,2,Servant Room,1 to 5 year old,8th   of 40 Floors,8,40,Semifurnished,North,,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,0,0,41,medium,0
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-skyon-sector-60-gurgaon-2045-sq-ft-r4-spid-J72706629,"Ireo Skyon
Sector 60, Gurgaon",ireo skyon,sector 60,3.75,18337.4,2045.0,3,4,3+,,1 to 5 year old,5th   of 10 Floors,5,10,Semifurnished,South-East,"2 Covered, 1 Open","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",0,0,0,0,20,medium,3
https://www.99acres.com/5-bhk-bedroom-apartment-flat-for-sale-in-mapsko-royale-ville-sector-82-gurgaon-5320-sq-ft-spid-M80809081,"Mapsko Royale Ville
Sector 82, Gurgaon",mapsko royale ville,sector 82,5.5,10338.3,5320.0,5,6,3+,"Pooja Room,Servant Room,Store Room",1 to 5 year old,6th   of 18 Floors,6,18,Semifurnished,North-East,2 Covered,"['Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,1,1,61,high,2
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tulip-purple-sector-69-gurgaon-2400-sq-ft-spid-N81148649,"Tulip Purple
Sector 69, Gurgaon",tulip purple,sector 69,2.75,11458.3,2400.0,4,5,3+,Servant Room,1 to 5 year old,4th   of 12 Floors,4,12,Furnished,South-East,"1 Covered, 1 Open","['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM']",1,0,0,0,32,medium,2
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ats-triumph-sector-104-gurgaon-3150-sq-ft-spid-S76654685,"ATS Triumph
Sector 104, Gurgaon",ats triumph,sector 104,3.68,11682.5,3150.0,4,4,3+,Servant Room,1 to 5 year old,8th   of 27 Floors,8,27,Semifurnished,East,"1 Covered, 1 Open","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,0,0,65,high,2
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-godrej-frontier-sector-80-gurgaon-3163-sq-ft-r1-spid-Y75573073,"Godrej Frontier
Sector 80, Gurgaon",godrej frontier,sector 80,3.15,9958.9,3163.0,4,4,3+,"Pooja Room,Servant Room",5 to 10 year old,9th   of 18 Floors,9,18,Unfurnished,North,2 Covered,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",1,0,1,0,47,medium,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-central-park-resorts-sector-48-gurgaon-2464-sq-ft-spid-D79802867,"Central Park Resorts
Sector 48, Gurgaon",central park resorts,sector 48,7.4,30032.5,2464.0,3,4,3,"Servant Room,Study Room",5 to 10 year old,4th   of 17 Floors,4,17,Furnished,North-East,2 Covered,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1,1,0,0,63,high,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-orchid-petals-sector-49-gurgaon-1805-sq-ft-r1-spid-D76450081,"Orchid Petals
Sector 49, Gurgaon",orchid petals,sector 49,3.1,17174.5,1805.0,3,3,3,,5 to 10 year old,7th   of 14 Floors,7,14,Semifurnished,South,1 Covered,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'Recently Renovated', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",0,0,0,0,52,high,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-1855-sq-ft-spid-A81146749,"Godrej Meridien
Sector 106, Gurgaon",godrej meridien,sector 106,3.1,16711.6,1855.0,3,3,2,Pooja Room,0 to 1 year old,15th   of 34 Floors,15,34,Semifurnished,North-East,"1 Covered, 1 Open","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,1,0,64,high,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-ace-sector-89-gurgaon-2200-sq-ft-spid-S80716317,"Tulip Ace
Sector 89, Gurgaon",tulip ace,sector 89,2.05,9318.2,2200.0,3,3,3+,"Pooja Room,Servant Room",1 to 5 year old,10th   of 12 Floors,10,12,Semifurnished,na,2 Covered,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Internet/wi-fi connectivity', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,1,0,38,medium,2
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2831-sq-ft-spid-X81122225,"DLF The Ultima
Sector 81, Gurgaon",dlf the ultima,sector 81,4.85,17131.8,2831.0,4,4,3+,Servant Room,1 to 5 year old,7th   of 29 Floors,7,29,Semifurnished,North-West,3 Covered,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",1,0,0,0,41,medium,3
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2103-sq-ft-spid-S81120577,"DLF The Ultima
Sector 81, Gurgaon",dlf the ultima,sector 81,3.8,18069.4,2103.0,3,3,3+,Servant Room,1 to 5 year old,5th   of 29 Floors,5,29,Semifurnished,East,2 Covered,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",1,0,0,0,43,medium,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2132-sq-ft-spid-A80364165,"DLF The Ultima
Sector 81, Gurgaon",dlf the ultima,sector 81,3.69,17307.7,2132.0,3,3,2,Servant Room,1 to 5 year old,27th   of 29 Floors,27,29,Semifurnished,North-East,2 Covered,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",1,0,0,0,43,medium,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bptp-freedom-park-life-sector-57-gurgaon-2587-sq-ft-r2-spid-Y65270238,"BPTP Freedom Park Life
Sector 57, Gurgaon",bptp freedom park life,sector 57,3.68,10017.6,3673.54,3,4,3,Servant Room,1 to 5 year old,3rd   of 18 Floors,3,18,Semifurnished,South-East,"2 Covered, 1 Open","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",1,0,0,0,52,high,3
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-spa-next-sector-67-gurgaon-2685-sq-ft-spid-Z80665757,"Bestech Park View Spa Next
Sector 67, Gurgaon",bestech park view spa next,sector 67,4.25,15828.7,2685.0,4,5,3+,Servant Room,5 to 10 year old,9th   of 14 Floors,9,14,Semifurnished,North,2 Covered,"['Centrally Air Conditioned', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,0,0,62,high,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-microtek-greenburg-sector-86-gurgaon-2285-sq-ft-spid-K80131505,"Microtek Greenburg
Sector 86, Gurgaon",microtek greenburg,sector 86,3.55,15536.1,2285.0,3,4,3+,Servant Room,1 to 5 year old,8th   of 21 Floors,8,21,Semifurnished,North-East,2 Covered,"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'Water purifier', 'High Ceiling Height', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",1,0,0,0,52,high,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-sanskruti-sector-92-gurgaon-1900-sq-ft-spid-V80143251,"Bestech Park View Sanskruti
Sector 92, Gurgaon",bestech park view sanskruti,sector 92,2.32,8599.0,2698.0,3,3,3,Servant Room,0 to 1 year old,1st   of 19 Floors,1,19,Semifurnished,na,1 Covered,"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",1,0,0,0,31,medium,1
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-spa-next-sector-67-gurgaon-2350-sq-ft-spid-W80662037,"Bestech Park View Spa Next
Sector 67, Gurgaon",bestech park view spa next,sector 67,3.75,15957.4,2350.0,4,4,3+,"Pooja Room,Servant Room",5 to 10 year old,7th   of 14 Floors,7,14,Semifurnished,East,2 Covered,"['Centrally Air Conditioned', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,1,0,62,high,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-skywalk-sector-74-gurgaon-2074-sq-ft-spid-S80925343,"M3M Skywalk
Sector 74, Gurgaon",m3m skywalk,sector 74,3.65,17598.8,2074.0,3,3,3+,Store Room,1 to 5 year old,15th   of 30 Floors,15,30,Semifurnished,North,1 Covered,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",0,0,0,1,45,medium,1
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-imperia-the-esfera-sector-37c-gurgaon-2600-sq-ft-spid-E79255317,"Imperia The Esfera
Sector 37C, Gurgaon",imperia the esfera,sector 37c,2.14,8230.8,2600.0,4,5,3+,Servant Room,0 to 1 year old,14th   of 24 Floors,14,24,Unfurnished,East,"2 Covered, 1 Open","['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",1,0,0,0,30,medium,3
https://www.99acres.com/5-bhk-bedroom-apartment-flat-for-sale-in-residency-grand-sector-52-gurgaon-6000-sq-ft-spid-C80477847,"Residency Grand
Sector 52, Gurgaon",residency grand,sector 52,5.99,9983.3,6000.0,5,6,3+,"Servant Room,Store Room",5 to 10 year old,Ground of 10 Floors,0,10,Semifurnished,North,2 Covered,"['Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Fitness Centre / GYM']",1,0,0,1,52,high,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-pareena-express-heights-sector-99-gurgaon-2150-sq-ft-spid-R79960873,"Pareena Express Heights
Sector 99, Gurgaon",pareena express heights,sector 99,2.18,10139.5,2150.0,3,3,3+,Servant Room,1 to 5 year old,7th   of 14 Floors,7,14,Semifurnished,North-East,1 Covered,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,0,0,61,high,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-spaze-privy-at4-sector-84-gurgaon-3193-sq-ft-spid-H79224053,"Spaze Privy AT4
Sector 84, Gurgaon",spaze privy at4,sector 84,2.8,8769.2,3193.0,3,4,3+,"Servant Room,Study Room,Pooja Room",1 to 5 year old,5th   of 21 Floors,5,21,Semifurnished,South-West,"1 Covered, 1 Open","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",1,1,1,0,43,medium,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tarc-maceo-sector-91-gurgaon-1862-sq-ft-spid-E79005667,"TARC Maceo
Sector 91, Gurgaon",tarc maceo,sector 91,1.9,10204.1,1862.0,3,3,3,,1 to 5 year old,1st   of 13 Floors,1,13,Unfurnished,South-West,2 Covered,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",0,0,0,0,41,medium,2
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-the-roselia-sector-95a-gurgaon-514-sq-ft-spid-T80722949,"Signature The Roselia
Sector 95A, Gurgaon",signature the roselia,sector 95a,0.6,8216.2,730.2633999999999,2,2,2,,1 to 5 year old,14th   of 19 Floors,14,19,Unfurnished,North-West,1 Open,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Recently Renovated', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Waste Disposal', 'Club house / Community Center', 'Water softening plant']",0,0,0,0,49,medium,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-woodshire-sector-107-gurgaon-2361-sq-ft-r1-spid-P78868587,"M3M Woodshire
Sector 107, Gurgaon",m3m woodshire,sector 107,2.18,9233.4,2361.0,3,4,3+,Servant Room,1 to 5 year old,6th   of 14 Floors,6,14,Semifurnished,North-West,"1 Covered, 1 Open","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",1,0,0,0,43,medium,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-umang-winter-hills-sector-77-gurgaon-1822-sq-ft-spid-M79577537,"Umang Winter Hills
Sector 77, Gurgaon",umang winter hills,sector 77,1.84,10098.8,1822.0,3,3,3,Others,1 to 5 year old,10th   of 10 Floors,10,10,Unfurnished,North-West,1 Covered,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",0,0,0,0,38,medium,1
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-aipl-zen-residences-sector-70a-gurgaon-1262-sq-ft-spid-D81313071,"AIPL Zen Residences
Sector 70A, Gurgaon",aipl zen residences,sector 70a,2.2,17432.6,1262.0,2,2,3,Pooja Room,1 to 5 year old,4th   of 31 Floors,4,31,Semifurnished,North-East,2 Covered,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,1,0,71,high,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-central-park-flower-valley-aqua-front-towers-sector-33-sohna-gurgaon-1789-sq-ft-r5-spid-G73378345,"Central Park Flower Valley Aqua Front Towers
Sector-33 Sohna, Gurgaon",central park flower valley aqua front towers,sector-33 sohna,2.65,14812.7,1789.0,3,3,3+,"Study Room,Servant Room",0 to 1 year old,5th   of 11 Floors,5,11,Semifurnished,North-East,2 Covered,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Spacious Interiors', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",1,1,0,0,49,medium,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-antriksh-heights-sector-84-gurgaon-1725-sq-ft-spid-Q81258051,"Antriksh Heights
Sector 84, Gurgaon",antriksh heights,sector 84,1.45,8405.8,1725.0,3,3,3+,Pooja Room,1 to 5 year old,9th   of 19 Floors,9,19,na,South,1 Covered,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Water softening plant']",0,0,1,0,41,medium,1
